"sid","school_code","grade_level","year","male","race_ethnicity","eco_dis","title_1","migrant","lep","iep","rdg_ss","math_ss","wrtg_ss","composition"
"000002565","000000011","4",2006,"F","W",0,NA,NA,0,"0",1461.81918542741,1519.44473053945,NA,NA
"000002566","000000002","5",2006,"M","W",0,NA,NA,0,"0",1552.59644526245,1652.11791432735,NA,NA
"000002567","000000005","5",2006,"F","W",0,NA,NA,0,"0",1392.94522040306,1469.74988480223,NA,NA
"000002569","000000007","3",2006,"F","W",0,NA,NA,0,"0",1613.18958855706,1635.05725867489,NA,NA
"000002570","000000004","3",2006,"F","W",0,NA,NA,0,"0",1309.40054681427,1347.31104106838,NA,NA
"000002572","000000001","4",2006,"M","W",0,NA,NA,0,"0",1498.34701352301,1589.09367253406,NA,NA
"000002574","000000006","5",2006,"M","W",1,NA,NA,0,"0",1318.07791891624,1423.79456894701,NA,NA
"000002575","000000007","4",2006,"M","W",1,NA,NA,0,"1",1741.18929429123,1824.69393617625,NA,NA
"000002577","000000011","4",2006,"M","W",9,NA,NA,0,"0",1450.65882216573,1541.06116735612,NA,NA
"000002578","000000012","4",2006,"F","W",0,NA,NA,0,"0",1520.23771705074,1576.88240048119,NA,NA
"000002579","000000008","5",2006,"M","W",0,NA,NA,0,"1",1480.67083116642,1589.81765039524,NA,NA
"000002580","000000009","3",2006,"F","B",0,NA,NA,0,"0",1388.60392129336,1422.99547115809,NA,NA
"000002581","000000007","5",2006,"M","W",0,NA,NA,0,"0",1688.55861620306,1788.33925856265,NA,NA
"000002582","000000011","6",2006,"M","W",0,NA,NA,0,"1",1519.98481155047,1593.90933849225,NA,NA
"000002586","000000003","5",2006,"F","W",1,NA,NA,0,"0",1711.07481840696,1780.58149080501,NA,NA
"000002587","000000009","4",2006,"M","W",0,NA,NA,0,"0",1385.11217459664,1472.13952457335,NA,NA
"000002588","000000009","4",2006,"F","W",0,NA,NA,0,"0",1385.11217459664,1439.39274569985,NA,NA
"000002591","000000004","4",2006,"F","W",0,NA,NA,0,"0",1580.67227402209,1633.40258686368,NA,NA
"000002592","000000012","5",2006,"F","W",0,NA,NA,0,"0",1527.49369347178,1599.87144351095,NA,NA
"000002593","000000006","3",2006,"M","B",9,NA,NA,0,"1",1448.4477176212,1511.65984165495,NA,NA
"000002594","000000005","4",2006,"M","W",9,NA,NA,1,"0",1547.69997064083,1633.49778130289,NA,NA
"000002595","000000002","5",2006,"M","W",1,NA,NA,0,"1",1648.61928212541,1746.49313078054,NA,NA
"000002596","000000009","5",2006,"M","W",1,NA,NA,0,"1",1318.07791891624,1423.79456894701,NA,NA
"000002597","000000009","5",2006,"M","W",2,NA,NA,0,"0",1573.6158164782,1669.90392778827,NA,NA
"000002598","000000001","4",2006,"F","W",1,NA,NA,0,"0",1537.3516565245,1591.48327310755,NA,NA
"000002601","000000011","5",2006,"M","W",1,NA,NA,0,"0",1518.34889227097,1622.1611983881,NA,NA
"000002602","000000006","3",2006,"F","W",2,NA,NA,0,"0",1309.40054681427,1347.31104106838,NA,NA
"000002603","000000009","5",2006,"F","W",9,NA,NA,0,"0",1485.2055142285,1563.02267235225,NA,NA
"000002605","000000012","5",2006,"M","W",0,NA,NA,0,"0",1435.22968706892,1543.07804230062,NA,NA
"000002606","000000003","5",2006,"M","H",0,NA,NA,0,"1",1524.51264288143,1628.62244977786,NA,NA
"000002607","000000010","4",2006,"M","W",0,NA,NA,0,"0",1661.26628524551,1745.5237277295,NA,NA
"000002608","000000009","4",2006,"F","W",0,NA,NA,0,"0",1694.45782927642,1745.91667683327,NA,NA
"000002611","000000003","3",2006,"M","W",0,NA,NA,0,"0",1369.71031663358,1438.9212286773,NA,NA
"000002612","000000001","4",2006,"F","W",0,NA,NA,0,"0",1552.97616009342,1605.98234319823,NA,NA
"000002613","000000011","4",2006,"F","W",1,NA,NA,1,"0",1465.60682180086,1523.14599979391,NA,NA
"000002614","000000012","3",2006,"F","H",2,NA,NA,0,"0",1216.31965941962,1263.31305245218,NA,NA
"000002615","000000008","3",2006,"F","W",0,NA,NA,0,"0",1388.60392129336,1422.99547115809,NA,NA
"000002616","000000003","6",2006,"M","D",0,NA,NA,0,"0",1522.42337780928,1597.65495428873,NA,NA
"000002617","000000003","5",2006,"M","B",0,NA,NA,0,"0",1485.2055142285,1594.64923942435,NA,NA
"000002618","000000012","3",2006,"F","W",0,NA,NA,0,"0",1530.2230352576,1553.61768806642,NA,NA
"000002619","000000005","4",2006,"M","A",1,NA,NA,0,"0",1592.52246591675,1677.79075777167,NA,NA
"000002620","000000005","5",2006,"F","H",0,NA,NA,0,"0",1478.36418328547,1555.48773974874,NA,NA
"000002621","000000002","4",2006,"F","W",0,NA,NA,0,"0",1501.31233019139,1559.34566937052,NA,NA
"000002624","000000007","4",2006,"F","W",9,NA,NA,0,"0",1803.63167744071,1853.27094653015,NA,NA
"000002625","000000003","4",2006,"F","H",1,NA,NA,0,"0",1498.34701352301,1556.34689366057,NA,NA
"000002626","000000001","3",2006,"M","W",0,NA,NA,0,"0",1388.60392129336,1456.35364536615,NA,NA
"000002627","000000006","5",2006,"F","B",1,NA,NA,0,"1",1619.5410402996,1684.83180641596,NA,NA
"000002628","000000001","4",2006,"M","W",0,NA,NA,0,"0",1495.31139956011,1585.95158870431,NA,NA
"000002630","000000009","5",2006,"M","B",2,NA,NA,0,"0",1423.20731052457,1532.41887118976,NA,NA
"000002631","000000010","6",2006,"F","A",0,NA,NA,0,"0",1550.55212339004,1590.48650718327,NA,NA
"000002633","000000011","3",2006,"F","W",0,NA,NA,0,"0",1437.39590475827,1466.93609018062,NA,NA
"000002634","000000002","3",2006,"F","W",0,NA,NA,0,"0",1470.61966718854,1500.1710846206,NA,NA
"000002635","000000005","6",2006,"M","H",0,NA,NA,0,"0",1746.06961292881,1833.33572373801,NA,NA
"000002636","000000003","3",2006,"M","H",0,NA,NA,0,"0",1589.73960895547,1644.77861426398,NA,NA
"000002637","000000007","3",2006,"M","W",0,NA,NA,0,"1",1674.70408584383,1729.30040782908,NA,NA
"000002638","000000002","5",2006,"M","W",2,NA,NA,0,"0",1744.16847201578,1847.58295297586,NA,NA
"000002639","000000006","3",2006,"M","W",0,NA,NA,0,"1",1582.38065190057,1637.38794586705,NA,NA
"000002640","000000008","5",2006,"M","B",0,NA,NA,0,"0",1416.64651852136,1526.19345776448,NA,NA
"000002641","000000007","5",2006,"F","W",1,NA,NA,0,"0",1446.79784654411,1521.14257987248,NA,NA
"000002642","000000002","3",2006,"F","W",0,NA,NA,0,"0",1530.2230352576,1553.61768806642,NA,NA
"000002644","000000004","3",2006,"M","W",9,NA,NA,0,"0",1216.31965941962,1296.67122666024,NA,NA
"000002645","000000011","4",2006,"F","W",0,NA,NA,0,"0",1225.60751395831,1276.56327172487,NA,NA
"000002646","000000005","4",2006,"F","B",0,NA,NA,0,"0",1446.93616655558,1504.52966982395,NA,NA
"000002647","000000012","3",2006,"F","B",0,NA,NA,0,"1",1216.31965941962,1263.31305245218,NA,NA
"000002648","000000004","4",2006,"F","W",1,NA,NA,0,"0",1741.18929429123,1791.94715730275,NA,NA
"000002650","000000003","4",2006,"F","W",0,NA,NA,0,"0",1532.52618508933,1587.40963028897,NA,NA
"000002651","000000003","3",2006,"F","W",0,NA,NA,0,"0",1542.29165883807,1564.95785318515,NA,NA
"000002652","000000001","5",2006,"M","W",0,NA,NA,0,"0",1440.99468947414,1547.93804234201,NA,NA
"000002653","000000008","3",2006,"M","W",0,NA,NA,0,"0",1053.95996639015,1126.3733869281,NA,NA
"000002654","000000010","5",2006,"M","W",0,NA,NA,0,"0",1688.55861620306,1788.33925856265,NA,NA
"000002655","000000003","3",2006,"M","W",1,NA,NA,0,"0",1301.73755977809,1374.19743269027,NA,NA
"000002656","000000012","3",2006,"M","B",2,NA,NA,0,"0",1575.23290029319,1630.27087170593,NA,NA
"000002657","000000002","3",2006,"F","W",0,NA,NA,0,"0",1423.13149814662,1453.01033212715,NA,NA
"000002658","000000002","5",2006,"F","W",0,NA,NA,0,"0",1511.73071311658,1583.26007604057,NA,NA
"000002659","000000006","4",2006,"M","W",0,NA,NA,0,"1",1395.68938804405,1485.59250621997,NA,NA
"000002660","000000005","3",2006,"F","W",0,NA,NA,0,"1",1033.56712693982,1071.23815292492,NA,NA
"000002661","000000009","4",2006,"M","B",0,NA,NA,0,"0",1380.10544391531,1465.59004859868,NA,NA
"000002662","000000001","5",2006,"M","W",1,NA,NA,0,"1",1518.34889227097,1622.1611983881,NA,NA
"000002663","000000010","4",2006,"F","W",0,NA,NA,0,"0",1653.54027644812,1705.10697738364,NA,NA
"000002664","000000008","4",2006,"F","W",0,NA,NA,0,"0",1450.65882216573,1508.31438848262,NA,NA
"000002666","000000006","3",2006,"M","W",2,NA,NA,0,"0",1530.2230352576,1586.97586227447,NA,NA
"000002667","000000003","3",2006,"M","B",0,NA,NA,0,"1",1629.96879666704,1685.00619966474,NA,NA
"000002668","000000003","6",2006,"F","D",1,NA,NA,0,"0",1537.06793921247,1581.56573432312,NA,NA
"000002670","000000001","4",2006,"F","W",0,NA,NA,0,"0",1507.21848093272,1565.09569267152,NA,NA
"000002671","000000003","3",2006,"M","D",1,NA,NA,0,"0",1175.63347611623,1254.90490780802,NA,NA
"000002672","000000001","5",2006,"F","W",0,NA,NA,0,"0",1487.62140764051,1565.26790447744,NA,NA
"000002675","000000010","4",2006,"M","W",1,NA,NA,0,"0",1446.93616655558,1537.27644869745,NA,NA
"000002676","000000003","3",2006,"M","B",1,NA,NA,0,"0",1411.43960893598,1475.91578624477,NA,NA
"000002677","000000006","5",2006,"F","H",1,NA,NA,0,"0",1515.11052345959,1586.85738438479,NA,NA
"000002678","000000007","3",2006,"F","W",9,NA,NA,0,"0",1092.58807662156,1133.98637228336,NA,NA
"000002679","000000012","3",2006,"F","W",0,NA,NA,0,"0",1693.70362662113,1714.80826221742,NA,NA
"000002680","000000002","4",2006,"M","W",2,NA,NA,0,"0",1356.93001224613,1438.09458237027,NA,NA
"000002681","000000004","5",2006,"F","B",0,NA,NA,0,"0",1636.59057724176,1702.39751971378,NA,NA
"000002682","000000002","4",2006,"F","D",1,NA,NA,0,"0",1528.09643958001,1583.6486699518,NA,NA
"000002683","000000004","5",2006,"F","W",0,NA,NA,0,"0",1556.30859855439,1623.46814586967,NA,NA
"000002684","000000006","4",2006,"F","H",0,NA,NA,0,"0",1132.16439127873,1187.35901286555,NA,NA
"000002685","000000001","5",2006,"M","W",0,NA,NA,0,"0",1446.79784654411,1552.76914694458,NA,NA
"000002686","000000012","5",2006,"F","B",0,NA,NA,0,"0",1614.09216580595,1679.24372934528,NA,NA
"000002687","000000004","3",2006,"M","W",1,NA,NA,1,"0",1444.65313588615,1507.73045352885,NA,NA
"000002688","000000011","3",2006,"M","A",0,NA,NA,0,"0",1319.5233380521,1391.98540230877,NA,NA
"000002689","000000011","4",2006,"F","W",0,NA,NA,0,"0",1837.31430107333,1886.39399095627,NA,NA
"000002691","000000002","4",2006,"M","W",0,NA,NA,0,"1",1409.32475199158,1498.74626279584,NA,NA
"000002692","000000007","3",2006,"F","W",0,NA,NA,1,"0",1470.61966718854,1500.1710846206,NA,NA
"000002693","000000005","3",2006,"F","W",1,NA,NA,0,"0",1323.81133980555,1363.80137766284,NA,NA
"000002694","000000004","4",2006,"M","W",0,NA,NA,0,"0",1814.68116928295,1896.87750961699,NA,NA
"000002698","000000004","3",2006,"M","W",0,NA,NA,0,"0",1713.34070467062,1767.70090740893,NA,NA
"000002699","000000005","5",2006,"M","H",0,NA,NA,0,"0",1462.680715764,1568.38236494116,NA,NA
"000002702","000000012","4",2006,"F","N",0,NA,NA,0,"0",1385.11217459664,1439.39274569985,NA,NA
"000002703","000000003","4",2006,"F","W",0,NA,NA,0,"0",1488.8428704626,1546.30832157141,NA,NA
"000002704","000000003","4",2006,"M","H",0,NA,NA,0,"1",1611.33623447894,1696.25032944071,NA,NA
"000002705","000000007","3",2006,"M","W",0,NA,NA,0,"1",1561.52866312031,1616.80340471463,NA,NA
"000002708","000000012","3",2006,"F","B",0,NA,NA,0,"0",1647.39160279678,1668.87866282993,NA,NA
"000002709","000000007","4",2006,"F","W",0,NA,NA,0,"0",1152.37046848758,1206.48626164466,NA,NA
"000002710","000000005","3",2006,"M","W",0,NA,NA,0,"0",1647.39160279678,1702.23683703799,NA,NA
"000002712","000000008","3",2006,"M","W",0,NA,NA,0,"0",1456.56125517015,1520.07401363009,NA,NA
"000002713","000000003","5",2006,"F","H",0,NA,NA,0,"0",1383.19945055394,1458.72022370772,NA,NA
"000002714","000000005","5",2006,"M","B",0,NA,NA,0,"0",1173.18088042604,1277.47393463504,NA,NA
"000002716","000000006","5",2006,"M","D",0,NA,NA,0,"0",1252.53864355277,1357.67629578853,NA,NA
"000002717","000000006","4",2006,"F","W",0,NA,NA,1,"0",1461.81918542741,1519.44473053945,NA,NA
"000002718","000000005","4",2006,"M","A",0,NA,NA,0,"0",1190.57310839826,1275.53504410843,NA,NA
"000002719","000000001","5",2006,"F","W",1,NA,NA,0,"0",1564.42195636908,1630.19936475068,NA,NA
"000002720","000000009","3",2006,"M","W",0,NA,NA,0,"0",1582.38065190057,1637.38794586705,NA,NA
"000002721","000000005","5",2006,"F","A",0,NA,NA,0,"0",1860.63877673156,1942.16942190187,NA,NA
"000002722","000000011","5",2006,"M","H",0,NA,NA,0,"0",1487.62140764051,1596.89447154954,NA,NA
"000002723","000000005","4",2006,"M","W",0,NA,NA,0,"0",1356.93001224613,1438.09458237027,NA,NA
"000002724","000000012","4",2006,"F","H",1,NA,NA,0,"0",1450.65882216573,1508.31438848262,NA,NA
"000002725","000000003","4",2006,"F","W",0,NA,NA,0,"0",1524.01581767449,1580.15479303591,NA,NA
"000002726","000000004","6",2006,"M","W",0,NA,NA,0,"0",1754.80546032688,1843.83671496334,NA,NA
"000002727","000000007","4",2006,"M","W",0,NA,NA,0,"0",1510.25251964976,1600.68491725629,NA,NA
"000002728","000000003","5",2006,"F","H",1,NA,NA,0,"0",1744.16847201578,1815.95638590376,NA,NA
"000002729","000000002","5",2006,"F","W",0,NA,NA,0,"0",1839.59248479813,1919.21023639891,NA,NA
"000002731","000000005","4",2006,"M","W",1,NA,NA,0,"1",1495.31139956011,1585.95158870431,NA,NA
"000002732","000000007","3",2006,"F","W",0,NA,NA,0,"0",1315.90545893994,1354.21973154322,NA,NA
"000002733","000000003","3",2006,"F","A",1,NA,NA,0,"0",1754.54311467336,1775.44965580972,NA,NA
"000002734","000000003","4",2006,"M","A",2,NA,NA,0,"0",1703.36991442641,1787.49755325487,NA,NA
"000002735","000000005","4",2006,"M","H",0,NA,NA,0,"0",1392.63898515896,1481.88166885647,NA,NA
"000002736","000000007","5",2006,"F","W",0,NA,NA,0,"0",1539.39520029904,1610.09140621935,NA,NA
"000002737","000000003","3",2006,"F","H",1,NA,NA,0,"0",1502.08002854817,1527.92493269682,NA,NA
"000002739","000000001","5",2006,"M","W",2,NA,NA,0,"0",1667.80903124331,1766.51588291596,NA,NA
"000002740","000000005","6",2006,"M","B",0,NA,NA,0,"0",1550.55212339004,1622.6687352373,NA,NA
"000002741","000000006","4",2006,"F","W",1,NA,NA,0,"0",1271.86106209014,1321.94298345865,NA,NA
"000002743","000000006","3",2006,"F","W",1,NA,NA,1,"0",1092.58807662156,1133.98637228336,NA,NA
"000002744","000000007","4",2006,"M","W",0,NA,NA,0,"1",1611.33623447894,1696.25032944071,NA,NA
"000002745","000000008","3",2006,"M","W",9,NA,NA,0,"0",1486.16172876703,1547.14883358253,NA,NA
"000002746","000000008","4",2006,"M","W",0,NA,NA,1,"0",1435.46638695792,1525.42228732619,NA,NA
"000002747","000000010","5",2006,"M","W",0,NA,NA,0,"0",1485.2055142285,1594.64923942435,NA,NA
"000002748","000000008","5",2006,"F","W",9,NA,NA,1,"0",1648.61928212541,1714.86656370843,NA,NA
"000002750","000000004","3",2006,"F","W",1,NA,NA,0,"1",1456.56125517015,1486.71583942203,NA,NA
"000002751","000000003","4",2006,"F","W",1,NA,NA,0,"1",1520.23771705074,1576.88240048119,NA,NA
"000002753","000000004","4",2006,"M","H",1,NA,NA,1,"0",1225.60751395831,1309.31005059837,NA,NA
"000002754","000000012","3",2006,"F","W",0,NA,NA,0,"0",1334.43552619325,1373.82749790753,NA,NA
"000002755","000000006","5",2006,"F","W",0,NA,NA,0,"0",1173.18088042604,1245.84736756294,NA,NA
"000002756","000000001","3",2006,"F","W",1,NA,NA,0,"0",1502.08002854817,1527.92493269682,NA,NA
"000002757","000000003","4",2006,"M","W",0,NA,NA,0,"0",1152.37046848758,1239.23304051816,NA,NA
"000002759","000000007","4",2006,"F","W",0,NA,NA,0,"0",1439.36096389442,1496.72995777156,NA,NA
"000002760","000000011","3",2006,"F","H",0,NA,NA,0,"0",1388.60392129336,1422.99547115809,NA,NA
"000002762","000000007","4",2006,"M","W",0,NA,NA,0,"1",1814.68116928295,1896.87750961699,NA,NA
"000002763","000000002","3",2006,"M","W",0,NA,NA,0,"0",1684.12440848107,1738.65037703953,NA,NA
"000002764","000000006","4",2006,"F","H",0,NA,NA,0,"0",1604.915228347,1657.2026370443,NA,NA
"000002765","000000003","4",2006,"M","B",2,NA,NA,0,"0",1563.76617917259,1649.46388403888,NA,NA
"000002767","000000011","6",2006,"F","W",0,NA,NA,0,"0",1792.20903156095,1856.61035593013,NA,NA
"000002768","000000007","5",2006,"F","W",1,NA,NA,0,"0",1446.79784654411,1521.14257987248,NA,NA
"000002770","000000007","3",2006,"F","W",1,NA,NA,0,"0",1323.81133980555,1363.80137766284,NA,NA
"000002771","000000004","5",2006,"F","W",0,NA,NA,0,"0",1401.66718239265,1479.25880221256,NA,NA
"000002772","000000005","3",2006,"M","B",1,NA,NA,0,"0",1465.63054713964,1529.04065976444,NA,NA
"000002773","000000009","3",2006,"M","W",1,NA,NA,0,"0",1364.88668003821,1434.56875465778,NA,NA
"000002778","000000007","5",2006,"M","W",9,NA,NA,0,"0",1346.63578028949,1452.24022429055,NA,NA
"000002779","000000002","4",2006,"M","H",1,NA,NA,0,"0",1311.66868923898,1393.7640440456,NA,NA
"000002780","000000003","4",2006,"M","W",0,NA,NA,0,"0",1461.81918542741,1552.19150941295,NA,NA
"000002781","000000012","4",2006,"M","W",1,NA,NA,0,"1",1574.92948105964,1660.49503485381,NA,NA
"000002782","000000002","6",2006,"F","W",0,NA,NA,0,"0",1562.07460442167,1602.3075231394,NA,NA
"000002784","000000009","5",2006,"M","W",0,NA,NA,0,"0",1819.18242073229,1928.62480651003,NA,NA
"000002785","000000002","3",2006,"F","W",0,NA,NA,0,"0",1486.16172876703,1513.79065937447,NA,NA
"000002786","000000005","3",2006,"F","D",2,NA,NA,0,"0",1393.27042187573,1427.24594811014,NA,NA
"000002789","000000009","5",2006,"M","W",0,NA,NA,0,"0",1661.24934453775,1759.65365182174,NA,NA
"000002791","000000009","5",2006,"M","H",2,NA,NA,0,"1",1588.26044132012,1684.52561601753,NA,NA
"000002792","000000005","5",2006,"F","W",1,NA,NA,0,"1",1286.85365051024,1360.78968824816,NA,NA
"000002793","000000003","4",2006,"F","W",0,NA,NA,0,"0",1537.3516565245,1591.48327310755,NA,NA
"000002794","000000002","3",2006,"M","W",0,NA,NA,0,"1",1397.93149616422,1464.6590131599,NA,NA
"000002796","000000009","4",2006,"M","W",0,NA,NA,0,"0",1271.86106209014,1354.68976233215,NA,NA
"000002798","000000002","3",2006,"F","W",0,NA,NA,0,"0",1568.28576655816,1590.05569222844,NA,NA
"000002799","000000005","5",2006,"M","B",0,NA,NA,0,"0",1401.66718239265,1510.88536928467,NA,NA
"000002800","000000007","5",2006,"M","W",0,NA,NA,0,"0",1619.5410402996,1716.45837348806,NA,NA
"000002801","000000003","5",2006,"M","W",0,NA,NA,0,"0",1493.21994380367,1601.33627769733,NA,NA
"000002802","000000011","5",2006,"M","W",1,NA,NA,0,"1",1695.85751470552,1796.05616680777,NA,NA
"000002803","000000006","4",2006,"M","W",0,NA,NA,0,"0",1782.07601100205,1864.84415618764,NA,NA
"000002804","000000004","5",2006,"M","W",1,NA,NA,0,"0",1194.37704267046,1298.76066770815,NA,NA
"000002805","000000005","4",2006,"M","W",1,NA,NA,0,"0",1469.46324072201,1559.62250547726,NA,NA
"000002806","000000002","3",2006,"F","W",9,NA,NA,0,"0",1355.05845554393,1392.39367009553,NA,NA
"000002808","000000004","3",2006,"M","W",0,NA,NA,0,"0",1323.81133980555,1397.15955187089,NA,NA
"000002810","000000008","3",2006,"F","W",0,NA,NA,0,"0",1621.49158192699,1643.2731684525,NA,NA
"000002811","000000002","3",2006,"F","W",1,NA,NA,0,"0",1189.87051386025,1236.26105906617,NA,NA
"000002812","000000003","5",2006,"M","B",1,NA,NA,0,"0",1809.22009960083,1917.80422637168,NA,NA
"000002814","000000012","5",2006,"M","W",0,NA,NA,0,"0",1542.50407510052,1644.18485500164,NA,NA
"000002815","000000008","4",2006,"F","B",0,NA,NA,0,"0",1241.82074154877,1292.46152070154,NA,NA
"000002816","000000008","5",2006,"M","W",1,NA,NA,0,"1",1780.32378197758,1886.50922799198,NA,NA
"000002818","000000011","4",2006,"M","W",1,NA,NA,0,"0",1510.25251964976,1600.68491725629,NA,NA
"000002820","000000006","4",2006,"M","A",0,NA,NA,0,"0",1848.89427336553,1930.54332285935,NA,NA
"000002821","000000005","5",2006,"M","W",1,NA,NA,0,"0",1458.05647282829,1563.18347841704,NA,NA
"000002822","000000009","5",2006,"M","W",0,NA,NA,0,"0",1332.66362976204,1438.35716717782,NA,NA
"000002823","000000010","6",2006,"F","W",0,NA,NA,0,"0",1454.38527932923,1482.1431222555,NA,NA
"000002824","000000012","3",2006,"M","W",0,NA,NA,0,"0",1597.32035903307,1652.45637332241,NA,NA
"000002825","000000002","4",2006,"M","W",0,NA,NA,0,"0",1617.91827640392,1702.71369108111,NA,NA
"000002827","000000001","3",2006,"M","W",0,NA,NA,0,"0",1290.35745418095,1365.63676323497,NA,NA
"000002831","000000009","3",2006,"F","W",0,NA,NA,0,"0",1665.44216989418,1686.7573341648,NA,NA
"000002832","000000008","5",2006,"M","W",0,NA,NA,0,"0",1636.59057724176,1734.02408678588,NA,NA
"000002833","000000007","4",2006,"M","W",1,NA,NA,0,"0",1694.45782927642,1778.66345570676,NA,NA
"000002834","000000003","3",2006,"M","W",1,NA,NA,0,"0",1355.05845554393,1425.75184430359,NA,NA
"000002835","000000006","4",2006,"M","H",0,NA,NA,0,"0",1516.71553538673,1606.53267210101,NA,NA
"000002836","000000003","4",2006,"M","D",0,NA,NA,0,"0",1152.37046848758,1239.23304051816,NA,NA
"000002837","000000005","3",2006,"M","B",9,NA,NA,0,"1",1228.62519027383,1309.16773430911,NA,NA
"000002838","000000010","5",2006,"F","W",1,NA,NA,0,"0",1372.27816391322,1446.55564190057,NA,NA
